student_id,course_id,chapter,time_spent,score,completed
S2179,C3,5,66.94,66.87,1
S971,C1,1,115.0,86.36,0
S1795,C3,6,28.69,0.0,0
S2423,C2,1,6.42,12.21,1
S1115,C3,2,60.96,51.1,0
S2459,C1,7,55.41,80.86,1
S2751,C2,1,32.2,17.24,0
S17,C1,2,77.94,67.3,1
S1338,C1,3,31.21,58.11,0
S519,C3,1,75.45,67.41,1
S2383,C2,2,65.42,86.14,1
S3078,C3,8,18.57,0.0,0
S1400,C2,6,91.99,43.25,1
S2990,C3,1,45.65,12.92,1
S1782,C1,7,80.95,69.63,1
S3209,C2,2,88.15,79.09,1
S683,C3,8,40.51,7.55,0
S132,C3,8,5.0,24.78,0
S1195,C2,4,62.58,81.47,1
S996,C1,8,39.45,19.32,0
S3275,C3,4,41.16,87.84,1
S332,C1,2,45.89,45.35,0
S605,C1,8,70.99,52.9,1
S1431,C2,1,98.76,90.49,1
S1573,C3,3,116.93,58.41,1
S486,C3,6,51.95,26.81,0
S2998,C3,1,45.66,16.08,0
S133,C2,1,73.43,47.44,0
S416,C1,8,93.8,91.76,1
S208,C2,2,49.04,38.58,0
S312,C1,3,61.72,18.26,0
S1297,C1,4,20.76,43.38,0
S2752,C2,6,13.37,17.33,0
S666,C2,8,120.01,71.67,1
S997,C3,4,72.57,61.53,1
S851,C3,1,34.66,33.53,0
S2845,C3,6,5.0,32.04,0
S1793,C3,2,5.0,38.82,0
S768,C2,5,66.14,59.17,1
S83,C3,1,53.16,37.55,0
S3451,C1,5,51.59,62.07,1
S3087,C3,5,110.29,84.73,1
S2926,C2,3,51.65,0.0,0
S507,C2,5,44.07,44.06,0
S946,C1,3,47.72,31.89,0
S1159,C1,5,101.8,59.33,1
S556,C2,6,66.74,64.57,1
S683,C3,6,65.31,81.52,1
S2601,C3,1,133.67,68.87,1
S253,C2,5,16.95,60.06,1
S1144,C2,2,41.56,50.03,0
S131,C2,5,21.23,0.0,0
S1747,C2,5,61.4,64.81,1
S1348,C1,3,78.94,57.95,1
S2643,C2,3,86.69,50.98,0
S1704,C2,6,9.77,9.45,0
S2546,C1,7,55.68,63.46,1
S389,C2,6,32.32,22.48,0
S3447,C2,7,96.53,99.22,1
S2694,C3,7,39.24,100.0,1
S3246,C1,1,55.34,39.84,0
S2881,C2,7,64.23,25.22,1
S975,C1,8,45.28,22.57,0
S3446,C2,1,92.22,81.21,0
S3242,C2,5,25.51,29.9,0
S2129,C3,6,10.51,31.14,0
S3183,C1,2,20.87,24.46,0
S1104,C1,3,18.67,50.63,0
S639,C2,1,76.77,89.66,1
S2547,C2,3,47.12,89.85,1
S3220,C3,2,118.44,69.69,1
S2305,C3,1,84.46,70.38,1
S311,C1,7,61.26,65.91,1
S2654,C3,1,98.62,69.95,1
S371,C2,4,8.76,4.36,0
S951,C2,8,11.51,30.82,0
S1387,C1,4,61.0,86.24,1
S1175,C1,5,38.61,37.41,0
S1654,C1,3,89.73,80.19,1
S1256,C1,4,61.85,23.26,0
S1597,C3,8,60.26,48.32,1
S2336,C1,1,41.2,45.43,1
S1719,C3,6,39.81,0.0,0
S1665,C1,2,53.82,28.61,0
S2622,C3,8,35.92,14.84,0
S2286,C3,1,83.52,59.17,1
S2956,C1,3,108.67,51.25,1
S3347,C1,3,161.19,100.0,1
S2915,C3,8,16.41,79.68,1
S1114,C2,1,13.84,41.45,0
S3435,C1,8,100.53,85.01,1
S3042,C2,7,83.16,57.1,1
S3183,C1,5,32.45,2.59,0
S2643,C2,1,25.98,49.36,0
S552,C2,4,115.67,74.4,1
S1220,C2,8,114.53,85.23,1
S1190,C1,6,35.65,18.86,0
S1889,C2,1,56.54,40.28,0
S2801,C3,4,18.31,52.18,0
S3300,C2,7,14.4,32.2,0
S2625,C3,3,91.33,60.67,0
S212,C3,3,108.27,38.73,0
S2233,C1,1,93.73,72.77,1
S1451,C1,3,31.89,20.87,1
S3384,C1,3,10.8,55.35,0
S1278,C1,8,110.09,54.94,1
S3022,C1,7,52.66,71.46,1
S1741,C2,1,58.21,76.62,0
S1391,C1,7,16.86,29.18,1
S3394,C1,5,112.31,58.29,1
S3400,C2,8,5.0,35.61,0
S1659,C2,6,43.36,7.43,0
S1048,C3,7,67.17,82.84,1
S35,C3,7,29.31,79.94,1
S2747,C2,7,60.76,57.49,1
S2240,C3,3,66.82,31.68,0
S3184,C2,8,7.45,50.31,0
S1540,C2,7,51.14,46.9,1
S482,C2,7,125.51,68.73,1
S2108,C1,5,5.0,22.24,1
S1075,C2,1,123.2,74.94,1
S631,C1,3,39.79,74.13,1
S3344,C1,6,11.73,20.72,0
S1446,C3,6,49.75,32.43,0
S2073,C1,5,71.69,64.37,1
S3240,C3,2,79.79,88.48,0
S3116,C1,4,63.14,82.97,1
S1104,C1,8,28.51,31.04,1
S1476,C2,5,20.76,23.66,0
S2060,C3,2,58.64,53.11,0
S3174,C2,3,23.87,16.9,0
S1458,C1,8,123.84,48.27,1
S1259,C2,8,6.24,38.96,0
S792,C2,3,33.4,25.33,0
S1103,C3,6,64.63,34.18,0
S3069,C2,8,76.16,72.36,1
S3241,C1,6,36.09,39.78,0
S669,C3,2,42.92,21.32,0
S2345,C3,3,66.16,78.59,1
S3154,C2,2,9.97,18.51,0
S574,C1,5,59.54,32.26,0
S2690,C3,7,81.75,17.39,0
S1396,C3,1,118.65,100.0,1
S2933,C1,3,14.38,55.74,0
S3376,C2,2,54.09,47.03,0
S133,C2,6,75.18,59.56,1
S1362,C2,5,59.81,94.13,1
S955,C2,6,21.86,28.87,0
S2760,C2,5,5.0,42.05,0
S1966,C1,1,42.2,16.38,0
S698,C2,8,72.27,76.46,1
S137,C1,2,79.3,100.0,0
S1428,C3,8,119.51,43.15,1
S3419,C1,5,36.59,32.38,0
S370,C1,6,95.19,68.02,1
S997,C3,8,44.02,60.15,1
S3146,C2,7,113.62,79.33,1
S2522,C2,3,34.18,36.53,1
S379,C2,5,133.01,99.37,1
S2363,C3,6,98.74,69.33,1
S1749,C1,5,75.41,98.71,1
S1679,C2,4,68.23,20.73,0
S1977,C2,2,31.47,35.71,0
S1299,C1,3,66.21,86.55,1
S3350,C1,4,73.09,47.02,1
S1237,C1,8,48.48,73.98,1
S631,C1,8,16.89,5.59,0
S2398,C2,4,22.04,24.47,0
S1753,C2,6,69.19,69.99,1
S2708,C2,8,81.01,85.86,1
S1851,C3,7,103.75,73.63,0
S388,C3,4,97.19,55.2,1
S1780,C2,1,105.91,80.45,1
S2492,C2,3,49.78,33.97,0
S1623,C1,8,86.86,70.81,1
S1590,C1,7,5.29,43.93,0
S2229,C2,5,21.57,16.24,0
S647,C3,8,54.23,62.57,1
S3498,C3,5,79.43,73.54,1
S164,C3,4,19.16,20.47,0
S180,C3,1,59.74,22.04,0
S1312,C2,8,66.99,76.1,1
S1129,C3,5,47.35,62.13,1
S234,C3,8,80.85,83.67,1
S2965,C3,1,34.84,40.69,0
S743,C3,4,9.99,27.37,0
S786,C2,8,106.64,66.42,1
S703,C3,1,80.5,66.31,1
S955,C2,4,28.11,0.0,0
S2560,C3,3,13.67,10.5,0
S1554,C1,5,114.91,91.48,1
S551,C1,2,62.87,68.42,1
S3032,C2,1,94.59,38.22,1
S3229,C2,5,25.83,13.04,0
S63,C2,2,84.35,79.35,1
S568,C1,5,51.37,21.2,0
S3099,C2,1,20.75,45.09,0
S2776,C1,2,106.54,76.86,1
S38,C1,5,55.97,68.35,1
S3070,C2,8,17.13,40.21,0
S960,C3,8,33.68,32.38,0
S2792,C3,5,22.37,45.78,0
S2004,C1,1,13.61,18.97,0
S1892,C1,7,86.98,77.88,1
S1277,C1,4,58.31,77.8,1
S2484,C2,1,154.08,77.93,1
S348,C1,4,11.86,3.69,0
S227,C2,8,7.64,15.09,0
S617,C2,3,7.57,24.97,0
S481,C1,7,5.0,29.79,0
S320,C3,8,47.29,53.06,0
S292,C2,3,30.74,26.37,1
S3059,C3,4,80.69,100.0,0
S3198,C2,1,50.07,49.91,1
S106,C1,7,67.38,85.07,0
S845,C1,2,27.44,0.18,1
S939,C1,3,66.61,81.85,1
S2794,C1,6,44.84,43.86,0
S1161,C1,2,107.96,92.68,1
S3010,C3,3,49.03,52.81,1
S2063,C1,6,28.09,47.24,0
S2596,C1,3,21.99,32.92,0
S2613,C2,7,116.76,54.63,1
S338,C2,3,5.0,29.64,0
S1983,C1,4,21.17,58.32,0
S974,C2,1,111.52,70.92,1
S2953,C3,7,21.42,13.66,0
S614,C3,4,24.74,24.25,0
S3403,C3,4,67.72,57.79,1
S3130,C1,2,89.75,65.63,1
S2255,C1,3,79.01,42.11,0
S837,C1,4,56.52,62.21,1
S2142,C1,6,29.99,19.21,0
S2908,C2,1,90.65,64.47,1
S2895,C3,5,54.59,64.03,1
S1993,C1,5,86.55,45.96,1
S1685,C2,3,93.47,79.56,1
S2438,C3,5,17.95,50.73,0
S2495,C3,1,94.17,98.25,1
S817,C2,2,23.79,38.4,0
S2472,C1,2,105.3,86.37,1
S983,C2,5,58.27,64.18,1
S2084,C1,6,80.39,26.85,0
S797,C2,4,40.36,57.13,1
S915,C1,7,27.89,9.88,1
S903,C1,8,82.26,67.61,1
S2099,C2,1,43.12,51.04,0
S3300,C2,4,6.03,35.14,0
S842,C1,1,120.01,65.68,1
S1939,C1,8,5.0,17.48,0
S2267,C2,1,15.37,10.33,0
S283,C3,8,87.64,79.07,1
S2859,C2,8,6.57,56.32,0
S989,C2,4,41.97,18.08,0
S1845,C1,3,29.78,40.23,0
S1252,C2,6,7.7,24.06,0
S813,C2,6,65.69,65.19,1
S1400,C2,8,84.5,84.15,1
S1310,C1,2,44.0,31.82,0
S1199,C3,6,122.49,38.59,1
S810,C2,1,91.97,54.52,1
S3346,C2,1,20.9,50.67,0
S3478,C3,6,30.86,9.77,0
S885,C1,2,66.43,96.82,0
S1550,C1,7,5.0,62.51,0
S3039,C1,7,29.56,43.47,0
S3132,C3,8,90.88,77.88,1
S2546,C1,8,51.46,41.09,1
S1564,C1,6,5.0,50.87,0
S2004,C1,5,50.07,16.88,0
S779,C1,8,86.1,72.63,1
S1467,C2,8,86.41,66.0,1
S2285,C1,2,5.0,40.27,0
S2776,C1,4,23.46,84.43,0
S1794,C1,8,89.7,60.62,1
S2460,C2,1,90.97,55.46,1
S2367,C3,5,114.76,81.98,1
S889,C3,3,53.84,82.45,1
S1950,C1,3,6.76,52.02,0
S199,C3,5,5.0,5.41,0
S1048,C3,6,115.32,56.86,1
S1324,C1,4,5.0,27.24,0
S1764,C2,8,57.2,28.06,0
S1432,C1,2,72.36,64.64,1
S2046,C2,5,114.64,71.81,1
S2510,C2,5,5.0,35.79,0
S838,C2,8,5.0,33.66,0
S3013,C3,4,5.0,0.0,0
S971,C1,4,44.1,24.14,0
S3008,C3,7,5.0,45.35,0
S1356,C1,2,76.77,74.49,1
S1370,C1,3,9.92,39.79,0
S3309,C3,1,89.24,28.29,0
S185,C3,4,80.46,44.85,1
S1123,C1,5,86.67,55.76,1
S1993,C1,8,84.1,70.0,1
S790,C1,8,68.16,59.04,1
S3014,C2,7,29.48,23.94,1
S3446,C2,4,20.0,38.57,1
S3430,C2,2,15.42,59.57,0
S1866,C2,6,78.39,83.47,1
S2862,C2,3,118.79,75.79,1
S2239,C3,3,88.8,35.77,1
S3104,C3,7,5.0,39.87,0
S1718,C1,6,42.01,61.11,1
S2093,C3,7,61.15,86.34,1
S3061,C1,5,115.18,45.62,1
S1494,C1,2,120.33,74.74,1
S1998,C1,8,124.9,91.33,1
S2495,C3,2,115.38,75.88,1
S821,C1,5,25.47,18.41,0
S3025,C1,2,48.23,20.94,1
S2001,C1,4,70.39,95.22,0
S438,C3,5,129.41,74.63,1
S2955,C3,2,15.77,31.64,1
S553,C2,2,90.59,42.95,0
S2541,C3,6,27.7,46.52,0
S1749,C1,7,32.17,89.09,1
S2057,C3,2,23.67,17.0,0
S314,C1,8,103.3,70.13,1
S207,C3,3,136.23,76.75,1
S517,C1,7,5.0,39.35,0
S2115,C3,8,40.94,10.8,0
S1431,C2,4,131.33,87.72,1
S2378,C3,7,71.49,69.68,1
S1560,C3,4,64.71,87.33,1
S3487,C1,4,73.77,64.95,1
S2110,C3,5,30.87,28.56,0
S432,C3,3,26.97,34.19,0
S1097,C1,7,73.18,64.71,1
S2123,C2,2,78.44,84.12,1
S583,C2,6,74.47,75.95,1
S3261,C3,1,27.37,47.56,0
S2950,C1,4,77.54,73.79,1
S2115,C3,7,28.12,13.01,0
S1947,C2,8,13.09,42.53,0
S2387,C1,3,67.04,62.41,1
S1035,C1,4,43.47,81.01,0
S3471,C1,6,22.99,52.59,1
S2104,C3,7,88.41,68.54,0
S1825,C2,7,12.54,35.56,1
S1364,C1,4,93.2,47.24,1
S2524,C3,5,113.73,79.44,1
S2945,C2,1,116.05,88.21,1
S375,C2,5,53.57,36.9,0
S731,C3,8,85.32,75.22,1
S2685,C2,8,55.01,0.0,0
S2894,C3,3,85.5,68.32,1
S2420,C3,4,139.47,76.54,1
S2678,C2,4,5.0,67.41,0
S2982,C2,4,49.65,32.67,0
S2527,C3,6,76.86,49.41,1
S327,C3,1,50.88,37.22,0
S1468,C3,6,55.64,75.32,1
S1158,C1,1,76.52,91.92,1
S3313,C2,1,29.05,19.85,0
S2047,C2,3,34.11,43.69,0
S3389,C3,5,89.81,84.55,1
S2076,C2,8,48.42,79.32,1
S1579,C1,2,51.82,48.9,0
S2568,C2,1,20.51,48.57,1
S71,C3,5,9.7,45.5,0
S3154,C2,7,5.0,64.44,0
S562,C2,6,64.36,78.85,1
S1122,C1,1,24.08,43.23,0
S2585,C3,7,86.97,71.4,0
S2879,C1,8,5.0,25.71,0
S513,C3,1,140.62,68.64,1
S3150,C1,2,108.62,72.74,1
S523,C2,3,68.16,27.56,0
S2314,C3,4,40.1,14.43,0
S1299,C1,7,78.99,52.11,0
S1069,C3,1,51.26,66.26,1
S1784,C1,4,71.44,51.5,1
S1297,C1,2,23.98,9.39,0
S598,C1,5,83.13,68.97,1
S2580,C1,1,134.72,87.74,1
S2182,C1,4,5.0,44.69,0
S3023,C1,4,59.47,56.84,1
S1243,C2,4,56.37,54.16,0
S914,C3,2,72.74,78.55,1
S1936,C3,8,42.9,20.82,0
S983,C2,1,79.06,68.54,1
S3370,C2,1,99.75,63.76,1
S3203,C1,7,73.34,51.97,1
S839,C2,3,114.77,62.75,1
S2400,C2,7,88.65,57.67,1
S2076,C2,7,83.82,64.04,1
S771,C1,6,85.51,63.3,1
S3170,C2,3,129.06,92.18,1
S1736,C2,8,16.4,37.67,0
S1251,C2,6,63.38,84.18,1
S2973,C3,5,20.03,19.06,0
S242,C1,5,5.0,37.48,0
S669,C3,7,9.44,16.96,0
S2615,C3,2,77.05,55.1,1
S1607,C3,4,5.0,24.32,0
S830,C2,5,99.46,80.07,1
S1950,C1,4,51.07,18.31,0
S1506,C2,5,87.3,60.17,1
S2606,C3,3,96.4,88.82,1
S660,C2,4,16.21,32.3,1
S2143,C2,3,18.67,26.07,1
S2861,C1,6,66.83,31.62,0
S2323,C2,8,78.12,80.31,1
S942,C2,5,5.0,43.68,0
S641,C3,1,59.27,21.07,0
S1591,C1,3,90.71,44.19,1
S2284,C3,8,21.84,22.22,0
S282,C3,4,36.78,32.59,1
S1509,C2,4,41.37,13.96,0
S3474,C2,5,36.48,9.1,0
S1315,C1,7,22.61,6.22,0
S2598,C3,5,15.21,30.21,0
S1384,C1,1,55.64,74.34,0
S3239,C2,1,35.48,54.47,0
S2721,C2,4,5.0,16.51,0
S2945,C2,3,77.98,74.18,1
S876,C2,2,26.28,48.22,0
S2589,C3,2,49.04,50.78,0
S943,C1,7,109.31,65.87,1
S3128,C1,4,78.11,79.44,1
S1591,C1,1,14.7,42.27,1
S151,C3,3,43.68,44.81,0
S373,C2,6,81.02,69.85,1
S675,C2,6,34.16,28.24,0
S3168,C1,3,72.69,89.14,1
S3210,C2,4,75.36,72.69,1
S2782,C2,6,110.09,81.59,1
S2828,C3,5,5.0,41.6,0
S1092,C2,2,5.0,26.71,0
S808,C3,4,132.31,58.29,1
S2183,C1,8,5.0,22.76,0
S128,C3,7,71.23,49.62,1
S1264,C1,1,83.01,75.53,1
S2355,C3,4,22.4,36.25,0
S1622,C2,2,85.09,81.93,0
S2976,C3,8,96.46,75.13,1
S404,C2,8,115.46,40.84,1
S2434,C1,7,43.05,81.71,0
S1872,C3,7,27.57,44.55,1
S1177,C3,8,84.19,64.75,1
S2846,C1,8,16.77,12.56,0
S3181,C1,3,108.55,100.0,1
S1728,C2,5,45.54,38.74,0
S1127,C3,1,15.9,47.25,0
S2667,C3,8,122.2,85.82,1
S2756,C1,4,94.16,88.14,1
S69,C1,6,28.14,43.23,0
S2987,C2,8,94.3,74.56,1
S2631,C2,7,52.49,60.89,1
S2088,C2,8,107.36,89.96,1
S704,C2,4,64.02,80.97,1
S3281,C3,8,38.07,13.71,0
S1982,C3,6,55.77,90.24,1
S3432,C1,3,5.0,15.16,1
S780,C2,3,27.38,17.98,0
S2,C1,8,85.91,71.52,1
S1145,C3,6,75.09,59.3,1
S3000,C3,8,7.17,37.64,0
S215,C1,7,102.18,89.71,1
S3178,C2,1,17.02,25.06,0
S2099,C2,8,5.0,31.9,0
S822,C1,1,113.59,79.83,1
S3372,C3,7,31.31,44.9,0
S3029,C3,5,52.13,65.86,0
S490,C2,4,31.55,42.74,1
S678,C2,1,43.41,67.97,1
S667,C3,2,70.22,19.67,0
S875,C2,2,66.43,51.43,1
S753,C3,8,75.02,56.38,1
S1822,C2,6,42.42,47.04,0
S3126,C3,7,74.37,50.06,1
S632,C1,8,71.21,72.77,0
S2978,C1,6,5.0,47.95,0
S2878,C1,4,113.79,76.09,1
S1921,C3,4,58.57,53.2,1
S91,C1,8,33.78,17.45,0
S271,C3,8,19.49,46.02,0
S2052,C1,4,74.45,72.06,1
S1792,C3,7,66.54,69.99,0
S2247,C2,5,84.35,95.29,1
S1482,C2,1,37.29,55.07,0
S1592,C3,1,100.49,85.48,1
S121,C1,5,86.68,60.63,1
S441,C2,2,56.86,58.16,1
S705,C1,3,34.34,39.0,0
S999,C1,2,24.81,55.58,0
S245,C1,6,79.85,72.03,1
S1693,C2,2,5.0,43.84,0
S2251,C2,7,104.73,69.61,1
S2079,C1,8,7.2,5.94,0
S1948,C1,3,59.81,29.85,0
S3028,C3,4,13.92,19.15,0
S3270,C1,5,5.0,55.35,0
S3095,C3,7,39.01,85.61,1
S3279,C1,3,103.7,74.18,1
S2432,C3,7,92.54,100.0,1
S2067,C3,5,117.61,49.72,1
S1139,C1,4,55.75,42.25,0
S2875,C1,3,24.1,44.25,0
S1917,C1,6,15.7,42.57,0
S152,C1,1,114.9,78.88,1
S364,C1,8,107.49,97.73,1
S1986,C2,3,133.07,85.3,1
S459,C2,6,89.26,71.68,1
S1601,C3,2,91.69,85.4,1
S1307,C1,3,81.39,35.89,0
S3283,C3,8,85.83,63.29,1
S2784,C1,6,127.53,75.95,1
S392,C3,2,88.6,71.86,1
S3193,C2,4,74.91,77.57,1
S1147,C2,5,27.76,27.78,0
S2414,C2,5,72.53,67.9,1
S1867,C3,2,9.02,44.66,0
S3042,C2,2,98.18,65.71,1
S273,C1,8,90.84,68.08,1
S1812,C3,5,40.22,80.64,1
S3212,C1,7,105.85,64.59,1
S1262,C1,3,34.55,31.62,0
S2511,C1,5,134.12,96.36,1
S1884,C2,1,83.58,74.57,1
S1685,C2,8,122.94,77.57,1
S2985,C1,3,30.19,25.3,0
S327,C3,8,5.0,14.74,0
S2768,C1,6,78.11,78.3,1
S1204,C2,2,52.34,62.57,1
S651,C3,1,41.16,14.99,0
S437,C1,7,5.88,43.21,0
S239,C3,1,48.01,65.22,1
S1023,C1,4,7.81,27.44,0
S918,C2,5,44.57,56.31,0
S2139,C1,4,52.2,18.76,0
S260,C1,4,98.41,56.32,1
S291,C3,2,59.09,98.01,1
S3451,C1,7,50.63,75.08,1
S2327,C3,6,127.63,69.79,1
S2047,C2,7,97.76,58.89,1
S3423,C1,1,60.56,82.47,0
S2134,C3,6,108.52,94.94,1
S2177,C1,5,29.28,21.25,0
S3477,C3,5,32.75,54.89,1
S2256,C3,4,39.52,21.9,0
S1255,C3,6,105.59,51.88,1
S2169,C1,5,49.05,79.74,1
S451,C3,5,84.4,48.72,1
S1701,C1,1,77.92,59.1,0
S754,C3,8,73.53,11.16,0
S673,C2,6,5.0,31.99,0
S553,C2,3,18.73,54.0,0
S3126,C3,4,22.33,44.65,0
S1811,C2,1,92.77,91.97,1
S3282,C2,8,121.07,59.29,1
S1746,C3,4,26.19,48.55,0
S2435,C1,5,20.41,31.13,0
S1346,C2,3,64.28,65.8,1
S662,C3,8,75.02,71.5,1
S3252,C2,2,68.44,78.08,1
S3063,C2,3,110.38,83.2,1
S3349,C1,1,87.97,79.87,1
S3118,C2,6,71.92,73.94,1
S516,C1,2,31.38,23.93,0
S466,C3,8,34.48,89.26,1
S2675,C2,6,23.53,25.75,0
S2009,C2,1,43.08,19.65,0
S568,C1,8,37.84,42.0,0
S1701,C1,7,11.09,11.98,0
S2734,C2,3,113.9,54.26,1
S2795,C3,7,6.03,24.39,0
S2444,C3,7,46.72,62.73,0
S608,C1,8,75.83,67.24,0
S2130,C1,2,45.85,83.22,1
S966,C2,6,9.69,40.46,0
S2994,C3,7,60.58,81.51,1
S2908,C2,4,92.48,43.46,1
S2804,C2,4,5.0,31.97,1
S334,C3,6,44.18,25.87,0
S2787,C1,2,17.84,40.3,1
S1652,C3,6,81.29,73.48,1
S3479,C3,8,75.42,93.34,0
S777,C2,5,66.38,67.71,0
S781,C3,8,37.06,2.48,0
S2102,C2,2,41.51,15.1,0
S1227,C1,6,22.77,32.28,0
S924,C2,8,44.46,81.6,1
S2176,C3,7,53.91,41.12,0
S2601,C3,8,97.46,94.13,1
S739,C3,1,59.12,48.15,1
S3248,C2,6,56.46,76.47,1
S1487,C3,4,110.84,61.0,1
S229,C2,6,39.18,50.48,0
S1788,C3,8,5.0,38.34,0
S268,C3,1,86.7,74.52,1
S2348,C3,3,34.28,45.17,0
S807,C3,5,34.18,22.61,0
S3273,C1,2,53.07,23.41,0
S2230,C3,8,101.16,84.69,1
S105,C2,6,7.6,35.63,0
S2220,C1,5,37.19,43.75,0
S1955,C3,5,22.74,65.41,0
S1951,C3,2,128.84,69.03,0
S2673,C1,4,18.84,32.92,0
S2513,C3,8,22.93,31.16,0
S2816,C1,8,33.21,10.38,0
S2481,C1,2,66.27,43.09,0
S1389,C1,2,22.69,49.93,0
S2117,C3,3,5.0,27.97,1
S1108,C2,8,26.03,46.46,0
S1511,C1,8,66.11,2.4,0
S2410,C3,5,54.87,53.21,1
S3276,C3,8,95.07,74.62,1
S1648,C3,2,62.17,68.02,1
S1989,C3,4,79.78,81.15,1
S1722,C3,1,81.57,25.08,0
S968,C3,6,9.34,15.64,1
S2012,C3,8,129.44,65.78,1
S1602,C2,8,38.17,43.06,0
S3439,C3,6,83.72,73.97,1
S2799,C1,7,91.24,87.17,1
S2479,C2,1,46.47,7.91,0
S2697,C3,3,35.47,20.65,0
S2476,C2,6,74.49,77.91,1
S2304,C2,3,5.0,13.14,1
S3231,C2,6,5.0,21.25,0
S949,C1,7,6.19,46.56,0
S1290,C1,6,101.52,53.57,1
S3376,C2,3,56.58,43.96,0
S1778,C2,5,60.84,8.39,0
S222,C3,2,116.81,68.81,1
S1824,C3,5,64.72,70.68,0
S1775,C3,7,44.0,69.9,1
S2857,C2,8,46.05,42.53,0
S1088,C3,4,15.07,13.2,1
S2106,C1,1,17.86,32.91,0
S2512,C3,7,30.87,13.79,1
S1458,C1,6,93.01,72.16,1
S1820,C3,1,5.0,29.97,1
S688,C3,4,52.81,79.28,1
S3334,C3,7,47.63,53.92,0
S1131,C3,7,14.31,20.8,0
S1691,C1,4,5.0,46.14,0
S2536,C3,1,29.21,57.91,0
S554,C2,2,28.74,0.83,0
S1394,C1,3,41.47,61.82,0
S2137,C1,3,121.78,76.61,1
S1246,C1,5,38.55,53.0,0
S371,C2,7,15.08,33.15,0
S1118,C1,6,40.12,29.95,0
S2430,C2,4,144.83,62.92,1
S2212,C1,3,57.9,9.82,0
S2067,C3,8,96.88,88.54,1
S1359,C3,5,115.29,81.54,1
S1741,C2,8,39.19,68.57,1
S1591,C1,2,96.55,58.84,1
S2092,C3,8,5.0,37.83,0
S3128,C1,2,7.15,27.68,0
S2988,C3,6,5.0,34.31,0
S3314,C1,7,43.22,32.35,0
S3005,C2,5,39.22,1.78,0
S345,C2,8,81.17,24.06,0
S2293,C2,8,99.39,56.73,1
S1535,C1,6,48.02,20.04,0
S1177,C3,2,58.22,95.53,1
S988,C2,7,77.48,94.15,1
S2708,C2,3,77.19,75.3,0
S41,C2,1,36.84,75.74,0
S2764,C1,7,29.19,28.51,0
S2341,C3,3,69.62,73.77,1
S65,C2,2,33.26,62.95,0
S3478,C3,3,71.7,61.79,0
S1118,C1,4,46.9,32.78,0
S3265,C2,8,63.45,60.4,1
S3349,C1,2,56.0,100.0,1
S1339,C3,1,17.83,46.29,0
S1958,C2,3,41.34,34.73,0
S338,C2,6,24.0,38.61,0
S1131,C3,4,107.42,59.28,1
S2412,C1,5,5.0,36.52,0
S544,C1,4,102.12,71.14,1
S2833,C2,3,64.53,70.04,1
S2683,C3,5,19.08,19.12,0
S2974,C3,1,47.69,65.84,0
S691,C2,4,99.87,73.83,1
S1617,C3,1,24.83,25.74,0
S424,C3,8,81.21,42.91,0
S938,C3,1,69.23,97.97,1
S3451,C1,1,61.53,100.0,1
S2666,C3,8,94.65,82.16,1
S213,C1,5,55.49,6.28,0
S459,C2,1,65.13,0.0,0
S387,C1,7,5.0,14.66,0
S2319,C2,2,45.19,57.96,0
S1415,C1,6,133.12,48.86,1
S1364,C1,5,54.71,69.47,1
S2850,C1,5,48.59,36.61,0
S1596,C2,6,84.18,84.73,1
S3307,C1,7,7.91,54.54,0
S1579,C1,5,50.2,51.66,1
S678,C2,6,36.68,70.49,1
S1975,C3,8,7.47,18.05,0
S1375,C3,6,35.86,36.73,0
S742,C1,5,92.18,72.1,1
S1947,C2,7,54.95,57.26,0
S40,C2,7,37.44,27.2,0
S773,C3,2,123.44,53.92,1
S1174,C3,3,125.27,89.49,1
S1760,C2,7,24.4,29.69,0
S1556,C3,6,53.89,9.88,0
S2044,C3,8,63.75,100.0,1
S3344,C1,4,60.92,17.39,0
S561,C1,4,54.07,27.71,0
S559,C2,7,31.64,33.15,0
S558,C3,7,45.4,77.64,1
S1874,C2,3,98.38,67.09,1
S1761,C3,5,84.31,62.59,1
S3223,C1,5,86.26,58.91,1
S2343,C3,4,90.53,84.0,1
S549,C1,3,69.36,73.01,1
S3490,C1,4,107.28,80.63,1
S1684,C2,5,17.32,4.14,0
S41,C2,6,104.08,78.68,1
S1424,C1,4,64.87,75.94,1
S2243,C2,8,75.07,82.49,1
S2248,C2,7,69.47,79.16,0
S2196,C2,2,73.56,93.8,1
S59,C1,5,22.08,19.92,1
S1570,C3,4,9.9,44.39,0
S2640,C3,4,111.64,68.13,1
S473,C2,6,94.38,60.78,1
S2584,C3,2,44.43,15.62,0
S211,C3,1,68.04,68.14,1
S2068,C3,4,69.68,71.62,1
S262,C2,4,107.76,85.9,1
S588,C3,4,34.22,46.58,0
S1954,C2,3,15.18,45.66,0
S325,C3,3,134.83,75.17,1
S645,C1,3,80.01,98.9,1
S147,C1,5,89.89,63.87,1
S1764,C2,3,35.5,26.86,0
S2964,C2,7,48.22,59.34,1
S605,C1,6,53.25,82.94,1
S1978,C1,7,73.84,76.24,1
S1421,C3,3,25.94,47.75,0
S1204,C2,8,75.93,63.94,1
S1598,C3,8,113.21,82.31,1
S3222,C3,7,30.52,21.82,1
